Date,Open,High,Low,Close,Volume,Adj Close
2013-09-09,44.36,44.79,43.70,44.04,75794700,44.04
2013-09-06,43.09,44.61,42.40,43.95,117535700,43.95
2013-09-05,41.79,42.77,41.77,42.66,50035400,42.66
2013-09-04,42.01,42.17,41.44,41.78,42581900,41.78
2013-09-03,41.84,42.16,41.51,41.87,48774900,41.87
2013-08-30,42.02,42.26,41.06,41.29,67735100,41.29
2013-08-29,40.89,41.78,40.80,41.28,58303400,41.28
2013-08-28,39.96,40.85,39.88,40.55,57918200,40.55
2013-08-27,40.68,41.20,39.42,39.64,72695100,39.64
2013-08-26,40.90,41.94,40.62,41.34,94162400,41.34
2013-08-23,39.00,40.63,38.93,40.55,86442300,40.55
2013-08-22,38.37,38.75,38.34,38.55,21931200,38.55
2013-08-21,38.38,38.85,38.15,38.32,46116900,38.32
2013-08-20,38.35,38.58,37.69,38.41,57995200,38.41
2013-08-19,37.43,38.28,37.14,37.81,57609600,37.81
2013-08-16,36.97,37.49,36.90,37.08,45840800,37.08
2013-08-15,36.36,37.07,36.02,36.56,56521100,36.56
2013-08-14,36.83,37.55,36.62,36.65,48423900,36.65
2013-08-13,38.24,38.32,36.77,37.02,65379200,37.02
2013-08-12,38.20,38.50,38.10,38.22,31161000,38.22
2013-08-09,38.59,38.74,38.01,38.50,43532300,38.50
2013-08-08,39.13,39.19,38.43,38.54,41301000,38.54
2013-08-07,38.61,38.94,37.70,38.87,68854800,38.87
2013-08-06,39.11,39.25,37.94,38.55,63950800,38.55
2013-08-05,38.43,39.32,38.25,39.19,79994800,39.19
2013-08-02,37.66,38.49,37.50,38.05,73058500,38.05
2013-08-01,37.30,38.29,36.92,37.49,106066500,37.49
2013-07-31,37.96,38.31,36.33,36.80,154828700,36.80
2013-07-30,35.65,37.96,35.32,37.63,173582800,37.63
2013-07-29,34.07,35.63,34.01,35.43,124718800,35.43
2013-07-26,33.77,34.73,33.56,34.01,136028900,34.01
2013-07-25,33.54,34.88,32.75,34.36,365457900,34.36
2013-07-24,26.32,26.53,26.05,26.51,82635600,26.51
2013-07-23,26.10,26.30,25.97,26.13,28221600,26.13
2013-07-22,25.99,26.13,25.72,26.05,27526300,26.05
2013-07-19,25.82,26.11,25.60,25.88,46539700,25.88
2013-07-18,26.75,26.77,26.12,26.18,24806900,26.18
2013-07-17,26.37,26.78,26.30,26.65,21518500,26.65
2013-07-16,26.39,26.75,26.01,26.32,30817600,26.32
2013-07-15,25.93,26.43,25.65,26.28,24234000,26.28
2013-07-12,25.74,25.93,25.55,25.91,16537900,25.91
2013-07-11,25.96,26.00,25.45,25.81,26777400,25.81
2013-07-10,25.58,25.83,25.47,25.80,26721800,25.80
2013-07-09,25.07,25.49,25.03,25.48,30387900,25.48
2013-07-08,24.47,25.04,24.42,24.71,27064600,24.71
2013-07-05,24.65,24.66,24.20,24.37,20229500,24.37
2013-07-03,24.22,24.71,24.15,24.52,10404400,24.52
2013-07-02,24.70,24.77,24.30,24.41,18394100,24.41
2013-07-01,24.97,25.06,24.62,24.81,20582200,24.81
2013-06-28,24.68,24.98,24.42,24.88,96778900,24.88
2013-06-27,24.24,24.84,24.21,24.66,34694100,24.66
2013-06-26,24.51,24.65,23.99,24.16,29890300,24.16
2013-06-25,24.14,24.43,24.04,24.25,24713200,24.25
2013-06-24,23.95,24.11,23.38,23.94,40626000,23.94
2013-06-21,24.59,24.70,24.05,24.53,45833900,24.53
2013-06-20,24.28,24.75,23.65,23.90,42765600,23.90
2013-06-19,24.20,25.19,24.10,24.31,31790600,24.31
2013-06-18,24.09,24.69,24.08,24.21,36709100,24.21
2013-06-17,23.91,24.25,23.75,24.02,33664500,24.02
2013-06-14,23.56,23.89,23.26,23.63,30677100,23.63
2013-06-13,23.72,23.83,23.27,23.73,31189300,23.73
2013-06-12,24.16,24.26,23.58,23.77,26445800,23.77
2013-06-11,24.03,24.35,24.00,24.03,29885900,24.03
2013-06-10,24.06,24.60,23.99,24.33,58393000,24.33
2013-06-07,23.03,23.40,22.86,23.29,38699200,23.29
2013-06-06,22.99,23.09,22.67,22.97,31260700,22.97
2013-06-05,23.35,23.71,22.79,22.90,53819700,22.90
2013-06-04,23.89,23.93,23.32,23.52,34760800,23.52
2013-06-03,24.27,24.32,23.71,23.85,35733800,23.85
2013-05-31,24.63,24.95,24.27,24.35,35925000,24.35
2013-05-30,24.13,24.78,23.93,24.55,60733200,24.55
2013-05-29,23.79,23.81,23.26,23.32,64237800,23.32
2013-05-28,24.54,24.54,23.92,24.10,50079700,24.10
2013-05-24,24.97,24.97,24.08,24.31,58727900,24.31
2013-05-23,24.80,25.53,24.77,25.06,37663100,25.06
2013-05-22,25.65,25.85,24.92,25.16,45314500,25.16
2013-05-21,25.87,26.08,25.59,25.66,26261300,25.66
2013-05-20,26.18,26.19,25.69,25.76,42402900,25.76
2013-05-17,26.40,26.60,26.20,26.25,29462700,26.25
2013-05-16,26.48,26.55,25.90,26.13,35499100,26.13
2013-05-15,26.92,26.99,26.40,26.60,30299800,26.60
2013-05-14,26.89,27.28,26.82,27.07,24930300,27.07
2013-05-13,26.60,27.33,26.53,26.82,29068800,26.82
2013-05-10,27.14,27.30,26.57,26.68,30847100,26.68
2013-05-09,27.08,27.55,26.85,27.04,33457200,27.04
2013-05-08,26.88,27.30,26.65,27.12,34654900,27.12
2013-05-07,27.55,27.85,26.85,26.89,41259100,26.89
2013-05-06,28.33,28.46,27.48,27.57,43939400,27.57
2013-05-03,29.04,29.07,28.15,28.31,58506400,28.31
2013-05-02,28.01,29.02,27.98,28.97,104257000,28.97
2013-05-01,27.85,27.92,27.31,27.43,64567600,27.43
2013-04-30,27.13,27.85,27.01,27.77,36245700,27.77
2013-04-29,27.16,27.41,26.86,26.98,29201100,26.98
2013-04-26,26.60,27.62,26.60,26.85,33018000,26.85
2013-04-25,26.07,26.40,26.00,26.14,17150000,26.14
2013-04-24,25.93,26.40,25.80,26.11,19729900,26.11
2013-04-23,26.22,26.33,25.77,25.98,25191500,25.98
2013-04-22,25.81,26.36,25.70,25.97,25687600,25.97
2013-04-19,25.62,25.96,25.33,25.73,20380900,25.73
2013-04-18,26.82,26.82,25.15,25.69,39059000,25.69
2013-04-17,26.65,27.20,26.39,26.63,26440600,26.63
2013-04-16,26.81,27.11,26.40,26.92,27365900,26.92
2013-04-15,27.16,27.48,26.36,26.52,30275400,26.52
2013-04-12,28.00,28.00,27.24,27.40,28697400,27.40
2013-04-11,27.48,28.10,27.25,28.02,33368500,28.02
2013-04-10,27.01,27.84,26.90,27.57,45949400,27.57
2013-04-09,26.58,26.89,26.42,26.59,21311100,26.59
2013-04-08,27.19,27.20,26.63,26.85,27256000,26.85
2013-04-05,26.86,27.80,26.61,27.39,64566600,27.39
2013-04-04,26.62,27.23,26.11,27.07,82016800,27.07
2013-04-03,25.83,26.39,25.70,26.25,48195200,26.25
2013-04-02,25.77,26.12,25.30,25.42,35153300,25.42
2013-04-01,25.63,25.89,25.28,25.53,22249300,25.53
2013-03-28,26.09,26.17,25.52,25.58,28585700,25.58
2013-03-27,25.00,26.28,24.72,26.09,52297400,26.09
2013-03-26,25.08,25.48,25.03,25.21,26957200,25.21
2013-03-25,25.75,25.80,25.08,25.13,39199000,25.13
2013-03-22,25.80,26.01,25.63,25.73,18456300,25.73
2013-03-21,25.66,26.11,25.56,25.74,24336100,25.74
2013-03-20,26.68,26.69,25.78,25.86,44006500,25.86
2013-03-19,26.53,26.90,26.21,26.55,25254200,26.55
2013-03-18,26.37,26.79,25.78,26.49,26653700,26.49
2013-03-15,27.03,27.06,26.56,26.65,31597400,26.65
2013-03-14,27.10,27.43,26.83,27.04,27646400,27.04
2013-03-13,27.62,27.65,26.92,27.08,39619500,27.08
2013-03-12,28.10,28.32,27.60,27.83,27569600,27.83
2013-03-11,28.01,28.64,27.83,28.14,35642100,28.14
2013-03-08,28.43,28.47,27.73,27.96,44198900,27.96
2013-03-07,27.57,28.68,27.47,28.58,74540200,28.58
2013-03-06,28.10,28.13,27.35,27.45,33532600,27.45
2013-03-05,27.88,28.18,27.21,27.52,40622200,27.52
2013-03-04,27.76,28.06,27.44,27.72,32400700,27.72
2013-03-01,27.05,28.12,26.81,27.78,54064800,27.78
2013-02-28,26.84,27.30,26.34,27.25,83027800,27.25
2013-02-27,27.34,27.34,26.63,26.87,44319700,26.87
2013-02-26,27.36,27.46,26.70,27.39,31611700,27.39
2013-02-25,27.16,27.64,27.15,27.27,34652000,27.27
2013-02-22,27.62,27.63,26.82,27.13,36350200,27.13
2013-02-21,28.28,28.55,27.15,27.28,49642300,27.28
2013-02-20,28.92,29.05,28.33,28.46,42098200,28.46
2013-02-19,28.23,29.08,28.12,28.93,49396400,28.93
2013-02-15,28.52,28.75,28.09,28.32,33109300,28.32
2013-02-14,28.02,28.63,28.01,28.50,35615800,28.50
2013-02-13,27.36,28.32,27.31,27.91,50164000,27.91
2013-02-12,27.67,28.16,27.10,27.37,93447800,27.37
2013-02-11,28.61,28.68,28.04,28.26,37361800,28.26
2013-02-08,28.89,29.17,28.51,28.55,37708800,28.55
2013-02-07,29.11,29.15,28.27,28.65,34540100,28.65
2013-02-06,28.74,29.29,28.66,29.05,38375900,29.05
2013-02-05,28.26,28.96,28.04,28.64,47948200,28.64
2013-02-04,29.06,29.20,28.01,28.11,92362200,28.11
2013-02-01,31.01,31.02,29.63,29.73,85856700,29.73
2013-01-31,29.15,31.47,28.74,30.98,190744900,30.98
2013-01-30,30.98,31.49,30.88,31.24,87682100,31.24
2013-01-29,32.00,32.07,30.71,30.79,72976500,30.79
2013-01-28,31.88,32.51,31.81,32.47,59682500,32.47
2013-01-25,31.41,31.93,31.13,31.54,54363600,31.54
2013-01-24,31.27,31.49,30.81,31.08,43845100,31.08
2013-01-23,31.10,31.50,30.80,30.82,48899800,30.82
2013-01-22,29.75,30.89,29.74,30.73,55243300,30.73
2013-01-18,30.31,30.44,29.27,29.66,49631500,29.66
2013-01-17,30.08,30.42,30.03,30.14,40256700,30.14
2013-01-16,30.21,30.35,29.53,29.85,75332700,29.85
2013-01-15,30.64,31.71,29.88,30.10,173242600,30.10
2013-01-14,32.08,32.21,30.62,30.95,98892800,30.95
2013-01-11,31.28,31.96,31.10,31.72,89598000,31.72
2013-01-10,30.60,31.45,30.28,31.30,95316400,31.30
2013-01-09,29.67,30.60,29.49,30.59,104787700,30.59
2013-01-08,29.51,29.60,28.86,29.06,45871300,29.06
2013-01-07,28.69,29.79,28.65,29.42,83781800,29.42
2013-01-04,28.01,28.93,27.83,28.76,72715400,28.76
2013-01-03,27.88,28.47,27.59,27.77,63140600,27.77
2013-01-02,27.44,28.18,27.42,28.00,69846400,28.00
2012-12-31,26.20,26.99,26.11,26.62,60374500,26.62
2012-12-28,25.48,26.11,25.15,25.91,56574800,25.91
2012-12-27,26.55,26.80,25.52,26.05,43481700,26.05
2012-12-26,27.03,27.18,26.38,26.51,33175400,26.51
2012-12-24,26.50,26.96,26.20,26.93,28230100,26.93
2012-12-21,26.66,27.01,26.12,26.26,54555200,26.26
2012-12-20,27.49,27.60,27.13,27.36,35574800,27.36
2012-12-19,27.83,28.22,26.95,27.41,61390300,27.41
2012-12-18,26.96,27.91,26.90,27.71,60512900,27.71
2012-12-17,26.77,27.00,26.32,26.75,57742500,26.75
2012-12-14,28.18,28.33,26.76,26.81,91631600,26.81
2012-12-13,27.59,28.75,27.43,28.24,81051600,28.24
2012-12-12,28.00,28.14,27.37,27.58,46704200,27.58
2012-12-11,28.07,28.24,27.66,27.98,77099100,27.98
2012-12-10,27.17,28.17,27.10,27.84,50608500,27.84
2012-12-07,27.07,27.78,26.84,27.49,51751900,27.49
2012-12-06,27.68,27.75,26.82,26.97,46001500,26.97
2012-12-05,27.75,27.90,27.26,27.71,58976300,27.71
2012-12-04,27.06,27.76,26.68,27.46,72869200,27.46
2012-12-03,28.00,28.88,26.98,27.04,123526100,27.04
2012-11-30,27.26,28.00,26.76,28.00,127049600,28.00
2012-11-29,26.50,27.52,26.16,27.32,88759700,27.32
2012-11-28,25.94,26.49,25.75,26.36,49205600,26.36
2012-11-27,26.04,26.50,25.46,26.15,85760600,26.15
2012-11-26,24.94,26.09,24.81,25.94,123865000,25.94
2012-11-23,24.58,24.68,23.88,24.00,29520900,24.00
2012-11-21,23.22,24.53,23.05,24.32,89862400,24.32
2012-11-20,22.73,23.90,22.70,23.10,46655300,23.10
2012-11-19,23.96,24.12,22.82,22.92,85021300,22.92
2012-11-16,22.25,23.93,22.18,23.56,107182200,23.56
2012-11-15,22.34,22.50,21.65,22.17,78857700,22.17
2012-11-14,20.10,22.50,19.93,22.36,229751000,22.36
2012-11-13,19.61,20.11,19.56,19.86,71775100,19.86
2012-11-12,19.15,20.17,18.87,20.07,67349200,20.07
2012-11-09,19.96,20.00,19.13,19.21,42295500,19.21
2012-11-08,20.52,20.73,19.98,19.99,34254600,19.99
2012-11-07,20.85,20.95,20.37,20.47,33396800,20.47
2012-11-06,21.24,21.37,20.99,21.17,29062700,21.17
2012-11-05,21.10,21.48,20.92,21.25,31806700,21.25
2012-11-02,21.26,21.69,21.07,21.18,38344400,21.18
2012-11-01,21.08,21.44,21.01,21.21,37713900,21.21
2012-10-31,20.82,21.50,20.73,21.11,99378200,21.11
2012-10-26,22.40,22.88,21.88,21.94,73259600,21.94
2012-10-25,23.29,23.31,22.47,22.56,76142000,22.56
2012-10-24,24.13,24.25,22.85,23.23,228949900,23.23
2012-10-23,19.25,19.80,19.10,19.50,78381200,19.50
2012-10-22,19.20,19.43,19.05,19.32,32447300,19.32
2012-10-19,19.00,19.06,18.80,19.00,34835000,19.00
2012-10-18,19.70,19.79,18.89,18.98,52157400,18.98
2012-10-17,19.50,20.48,19.37,19.88,44074500,19.88
2012-10-16,19.68,19.69,19.30,19.48,21834700,19.48
2012-10-15,19.68,19.88,19.49,19.52,20189700,19.52
2012-10-12,19.75,19.80,19.48,19.52,18809400,19.52
2012-10-11,19.88,19.96,19.61,19.75,21817300,19.75
2012-10-10,19.93,19.94,19.45,19.64,39321800,19.64
2012-10-09,20.39,20.55,19.97,20.23,27161800,20.23
2012-10-08,20.40,20.75,20.16,20.40,32236700,20.40
2012-10-05,21.49,21.63,20.88,20.91,40529300,20.91
2012-10-04,22.32,22.40,21.41,21.95,46892100,21.95
2012-10-03,22.30,22.49,21.80,21.83,32000100,21.83
2012-10-02,22.08,22.49,21.82,22.27,29341400,22.27
2012-10-01,22.08,22.59,21.73,21.99,51262700,21.99
2012-09-28,20.57,21.95,20.50,21.66,65486000,21.66
2012-09-27,20.99,21.00,20.16,20.32,30215900,20.32
2012-09-26,20.15,20.78,19.80,20.62,38271900,20.62
2012-09-25,21.20,21.21,20.22,20.28,46291700,20.28
2012-09-24,21.78,21.98,20.36,20.79,79106500,20.79
2012-09-21,22.97,23.24,22.60,22.86,51218100,22.86
2012-09-20,23.02,23.24,22.54,22.59,57248900,22.59
2012-09-19,21.99,23.37,21.77,23.29,78782800,23.29
2012-09-18,21.60,21.98,21.37,21.87,36760500,21.87
2012-09-17,22.67,22.75,21.50,21.52,50667600,21.52
2012-09-14,21.13,22.08,20.90,22.00,72819800,22.00
2012-09-13,20.96,21.48,20.61,20.71,65041600,20.71
2012-09-12,20.76,21.16,20.28,20.93,121584000,20.93
2012-09-11,18.92,19.58,18.85,19.43,50508200,19.43
2012-09-10,19.06,19.20,18.55,18.81,24797800,18.81
2012-09-07,19.10,19.42,18.78,18.98,36371700,18.98
2012-09-06,18.74,19.26,18.72,18.96,46066500,18.96
2012-09-05,18.27,18.75,18.18,18.58,60781800,18.58
2012-09-04,18.08,18.27,17.55,17.73,46622400,17.73
2012-08-31,18.68,18.70,18.03,18.06,58764200,18.06
2012-08-30,19.27,19.45,19.06,19.09,30647500,19.09
2012-08-29,19.32,19.38,19.07,19.10,16124700,19.10
2012-08-28,19.10,19.38,18.95,19.34,25417000,19.34
2012-08-27,19.49,19.53,19.10,19.15,20704000,19.15
2012-08-24,19.52,19.68,19.25,19.41,29622200,19.41
2012-08-23,19.50,19.73,19.36,19.44,32813700,19.44
2012-08-22,19.36,19.53,18.96,19.44,49892200,19.44
2012-08-21,19.58,19.98,19.09,19.16,70640600,19.16
2012-08-20,19.05,20.13,18.75,20.01,101186600,20.01
2012-08-17,20.01,20.08,19.00,19.05,129293400,19.05
2012-08-16,20.44,20.48,19.69,19.87,157565300,19.87
2012-08-15,20.64,21.41,20.40,21.20,47861100,21.20
2012-08-14,21.41,21.60,20.25,20.38,39308800,20.38
2012-08-13,22.15,22.45,21.40,21.60,24973100,21.60
2012-08-10,21.41,21.82,21.13,21.81,25794700,21.81
2012-08-09,20.75,21.17,20.61,21.01,15610700,21.01
2012-08-08,20.71,21.15,20.22,20.72,29537400,20.72
2012-08-07,22.20,22.45,20.50,20.72,36782900,20.72
2012-08-06,21.39,22.15,21.30,21.92,27778900,21.92
2012-08-03,20.36,22.16,19.90,21.09,80647000,21.09
2012-08-02,20.77,20.84,19.82,20.04,56374500,20.04
2012-08-01,21.50,21.58,20.84,20.88,44604400,20.88
2012-07-31,23.37,23.37,21.61,21.71,56179400,21.71
2012-07-30,24.00,24.04,23.03,23.15,29285900,23.15
2012-07-27,23.19,24.54,22.28,23.71,123102300,23.71
2012-07-26,27.75,28.23,26.73,26.85,64597400,26.85
2012-07-25,28.39,29.49,28.08,29.34,17230200,29.34
2012-07-24,28.82,29.45,28.10,28.45,11539800,28.45
2012-07-23,28.12,29.00,28.01,28.75,12390700,28.75
2012-07-20,29.00,29.47,28.72,28.76,11869100,28.76
2012-07-19,29.41,29.50,28.63,29.00,13685100,29.00
2012-07-18,28.31,29.29,28.15,29.11,16841800,29.11
2012-07-17,28.48,28.59,27.15,28.09,30438600,28.09
2012-07-16,30.50,30.50,28.21,28.25,24672100,28.25
2012-07-13,31.04,31.07,30.56,30.72,8108300,30.72
2012-07-12,30.70,31.40,30.60,30.81,11300700,30.81
2012-07-11,31.48,31.56,30.55,30.97,13030300,30.97
2012-07-10,32.43,32.48,31.16,31.47,14269500,31.47
2012-07-09,32.10,32.88,31.99,32.17,17785200,32.17
2012-07-06,31.44,31.90,31.26,31.73,10945600,31.73
2012-07-05,31.32,31.63,31.02,31.47,10032100,31.47
2012-07-03,30.91,31.44,30.80,31.20,8763600,31.20
2012-07-02,31.25,31.73,30.55,30.77,14122000,30.77
2012-06-29,31.92,31.99,30.76,31.10,19526900,31.10
2012-06-28,31.96,32.19,30.90,31.36,17713300,31.36
2012-06-27,32.46,32.90,31.90,32.23,28568000,32.23
2012-06-26,32.69,33.44,32.50,33.10,24858700,33.10
2012-06-25,32.86,33.02,31.55,32.06,24352900,32.06
2012-06-22,32.41,33.45,32.06,33.05,74834000,33.05
2012-06-21,31.67,32.50,31.51,31.84,21875300,31.84
2012-06-20,31.92,31.93,31.15,31.60,15553600,31.60
2012-06-19,31.54,32.18,30.70,31.91,30849000,31.91
2012-06-18,29.96,32.08,29.41,31.41,42978900,31.41
2012-06-15,28.51,30.10,28.35,30.01,43563800,30.01
2012-06-14,27.65,28.32,27.38,28.29,16855000,28.29
2012-06-13,27.66,28.10,27.10,27.27,17102800,27.27
2012-06-12,27.48,27.77,26.96,27.40,15816800,27.40
2012-06-11,27.18,28.07,26.84,27.01,28219600,27.01
2012-06-08,26.55,27.76,26.44,27.10,38034000,27.10
2012-06-07,27.00,27.35,26.15,26.31,26159500,26.31
2012-06-06,26.07,27.17,25.52,26.81,61489200,26.81
2012-06-05,26.70,27.76,25.75,25.87,42473400,25.87
2012-06-04,27.20,27.65,26.44,26.90,35230300,26.90
2012-06-01,28.89,29.15,27.39,27.72,41855500,27.72
2012-05-31,28.55,29.67,26.83,29.60,111639200,29.60
2012-05-30,28.70,29.55,27.86,28.19,57267900,28.19
2012-05-29,31.48,31.69,28.65,28.84,78063400,28.84
2012-05-25,32.90,32.95,31.11,31.91,37149800,31.91
2012-05-24,32.95,33.21,31.77,33.03,50237200,33.03
2012-05-23,31.37,32.50,31.36,32.00,73600000,32.00
2012-05-22,32.61,33.59,30.94,31.00,101786600,31.00
2012-05-21,36.53,36.66,33.00,34.03,168192700,34.03
2012-05-18,42.05,45.00,38.00,38.23,573576400,38.23
