Date,Open,High,Low,Close,Volume,Adj Close
2013-06-05,970.80,970.80,970.80,970.80,000,970.34
2013-06-04,982.50,982.50,970.80,970.80,200,970.34
2013-06-03,965.80,965.80,965.80,965.80,000,965.35
2013-05-31,965.80,965.80,965.80,965.80,000,965.35
2013-05-30,965.80,965.80,965.80,965.80,000,965.35
2013-05-29,965.80,965.80,965.80,965.80,000,965.35
2013-05-28,959.80,959.80,959.80,935.01,000,934.57
2013-05-27,920.00,920.00,920.00,920.00,000,919.57
2013-05-24,920.00,920.00,920.00,920.00,000,919.57
2013-05-23,920.00,930.00,920.00,920.00,000,919.57
2013-05-22,935.01,935.01,935.01,935.01,1100,934.57
2013-05-21,928.50,928.50,925.30,925.30,2200,924.87
2013-05-20,915.00,915.00,915.00,915.00,900,914.57
2013-05-17,889.50,889.50,889.50,889.50,000,889.08
2013-05-16,890.00,890.00,889.50,889.50,000,889.08
2013-05-15,847.52,847.52,847.52,847.52,000,847.12
2013-05-14,847.52,847.52,847.52,847.52,000,847.12
2013-05-13,847.52,847.52,847.52,847.52,000,847.12
2013-05-10,847.52,847.52,847.52,847.52,000,847.12
2013-05-09,847.52,847.52,847.52,847.52,000,847.12
2013-05-08,847.52,847.52,847.52,847.52,000,847.12
2013-05-07,847.52,847.52,847.52,847.52,200,847.12
2013-05-06,823.00,823.00,823.00,823.00,000,822.61
2013-05-03,823.00,823.00,823.00,823.00,000,822.61
2013-05-02,823.00,823.00,823.00,823.00,000,822.61
2013-05-01,823.00,823.00,823.00,823.00,000,822.61
2013-04-30,823.00,823.00,823.00,823.00,1600,822.61
2013-04-29,833.40,833.40,833.40,833.40,000,833.01
2013-04-26,833.40,833.40,833.40,833.40,000,833.01
2013-04-25,833.40,833.40,833.40,833.40,1000,833.01
2013-04-24,821.43,821.43,821.43,821.43,000,821.04
2013-04-23,821.43,821.43,821.43,821.43,000,821.04
2013-04-22,796.70,796.70,796.70,796.70,000,796.33
2013-04-19,796.70,796.70,796.70,796.70,000,796.33
2013-04-18,780.62,780.62,780.62,780.62,000,780.25
2013-04-17,792.54,792.54,792.54,792.54,000,792.17
2013-04-16,792.54,792.54,792.54,792.54,000,792.17
2013-04-15,792.54,792.54,792.54,792.54,000,792.17
2013-04-12,792.54,792.54,792.54,792.54,000,792.17
2013-04-11,792.54,792.54,792.54,792.54,000,792.17
2013-04-10,792.54,792.54,792.54,792.54,200,792.17
2013-04-09,819.00,819.00,819.00,819.00,000,818.62
2013-04-08,819.00,819.00,819.00,819.00,000,818.62
2013-04-05,819.00,819.00,819.00,819.00,000,818.62
2013-04-04,819.00,819.00,819.00,819.00,2200,818.62
2013-04-03,829.20,829.20,829.20,829.20,000,828.81
2013-04-02,829.20,829.20,829.20,829.20,000,828.61
2013-04-01,829.20,829.20,829.20,829.20,000,828.61
2013-03-29,829.20,829.20,829.20,829.20,000,828.61
2013-03-28,829.20,829.20,829.20,829.20,000,828.61
2013-03-27,828.50,829.20,828.50,829.20,1100,828.61
2013-03-26,817.00,817.00,817.00,817.00,100,816.42
2013-03-25,817.10,817.10,817.10,817.10,000,816.52
2013-03-22,817.10,817.10,817.10,817.10,2700,816.52
2013-03-21,823.30,823.30,823.30,823.30,000,822.71
2013-03-20,823.30,823.30,823.30,823.30,000,822.71
2013-03-19,823.30,823.30,823.30,823.30,000,822.71
2013-03-18,823.30,823.30,823.30,823.30,000,822.71
2013-03-15,823.30,823.30,823.30,823.30,1000,822.71
2013-03-14,813.28,813.28,813.28,813.28,000,812.70
2013-03-13,821.65,821.65,821.65,821.65,000,821.07
2013-03-12,821.65,821.65,821.65,821.65,000,821.07
2013-03-11,821.65,821.65,821.65,821.65,3200,821.07
2013-03-08,788.50,788.50,788.50,788.50,000,787.94
2013-03-07,788.50,788.50,788.50,788.50,000,787.94
2013-03-06,788.50,788.50,788.50,788.50,000,787.94
2013-03-05,788.50,788.50,788.50,788.50,000,787.94
2013-03-04,788.50,788.50,788.50,788.50,000,787.94
2013-03-01,788.50,788.50,788.50,788.50,000,787.94
2013-02-28,788.50,788.50,788.50,788.50,000,787.94
2013-02-27,788.50,788.50,788.50,788.50,000,787.94
2013-02-26,788.50,788.50,788.50,788.50,000,787.94
2013-02-25,788.50,788.50,788.50,788.50,000,787.94
2013-02-22,788.50,788.50,788.50,788.50,000,787.94
2013-02-21,788.50,788.50,788.50,788.50,000,787.94
2013-02-20,788.50,788.50,788.50,788.50,300,787.94
2013-02-19,781.01,781.01,781.01,781.01,000,780.45
2013-02-18,781.01,781.01,781.01,781.01,000,780.45
2013-02-15,781.01,781.01,781.01,781.01,2500,780.45
2013-02-14,784.12,784.12,784.12,784.12,000,783.56
2013-02-13,784.12,784.12,784.12,784.12,000,783.56
2013-02-12,784.12,784.12,784.12,784.12,000,783.56
2013-02-11,784.12,784.12,784.12,784.12,000,783.56
2013-02-08,784.12,784.12,784.12,784.12,2100,783.56
2013-02-07,792.42,792.42,792.42,792.42,5000,791.86
2013-02-06,762.90,766.11,762.90,766.11,2300,765.57
2013-02-05,761.50,761.50,761.50,761.50,100,760.96
2013-02-04,755.70,755.70,755.70,755.70,000,755.16
2013-02-01,750.00,755.70,750.00,755.70,500,755.16
2013-01-31,755.40,755.40,755.40,755.40,000,754.86
2013-01-30,755.40,755.40,755.40,755.40,1600,754.86
2013-01-29,750.80,750.80,750.80,750.80,2400,750.27
2013-01-28,752.64,752.64,752.64,752.64,000,752.10
2013-01-25,752.64,752.64,752.64,752.64,000,752.10
2013-01-24,752.64,752.64,752.64,752.64,000,752.10
2013-01-23,752.64,752.64,752.64,752.64,000,752.10
2013-01-22,752.64,752.64,752.64,752.64,5100,752.10
2013-01-21,767.50,767.50,767.50,767.50,000,766.95
2013-01-18,767.50,767.50,767.50,767.50,000,766.95
2013-01-17,767.50,767.50,767.50,767.50,000,766.95
2013-01-16,767.50,767.50,767.50,767.50,000,766.95
2013-01-15,767.50,767.50,767.50,767.50,100,766.95
2013-01-14,770.77,770.77,770.77,770.77,000,770.22
2013-01-11,767.50,767.50,767.50,767.50,000,766.95
2013-01-10,767.50,767.50,767.50,767.50,000,766.95
2013-01-09,767.50,767.50,767.50,767.50,3000,766.95
2013-01-08,768.50,768.50,768.50,768.50,700,767.95
2013-01-07,759.50,759.50,759.50,759.50,000,758.96
2013-01-04,755.80,759.50,755.80,759.50,2700,758.96
2013-01-03,753.75,753.75,753.75,753.75,2400,753.21
2013-01-02,748.60,748.60,748.60,748.60,1700,748.07
2013-01-01,741.00,741.00,741.00,741.00,000,740.27
2012-12-31,741.00,741.00,741.00,741.00,1700,740.27
2012-12-28,740.00,740.00,740.00,740.00,300,739.27
2012-12-27,731.47,731.47,731.47,731.47,000,730.75
2012-12-26,746.13,746.13,746.13,746.13,2100,745.40
2012-12-25,727.20,727.20,727.20,727.20,000,726.49
2012-12-24,727.20,727.20,727.20,727.20,000,726.49
2012-12-21,727.20,727.20,727.20,727.20,000,726.49
2012-12-20,727.00,727.20,727.00,727.20,1000,726.49
2012-12-19,741.14,741.14,741.14,741.14,000,740.41
2012-12-18,741.14,741.14,741.14,741.14,000,740.41
2012-12-17,741.14,741.14,741.14,741.14,000,740.41
2012-12-14,741.14,741.14,741.14,741.14,000,740.41
2012-12-13,741.14,741.14,741.14,741.14,100,740.41
2012-12-12,729.67,729.67,729.67,729.67,000,728.95
2012-12-11,729.67,729.67,729.67,729.67,4200,728.95
2012-12-10,727.00,727.00,727.00,727.00,000,726.29
2012-12-07,727.00,727.00,727.00,727.00,000,726.29
2012-12-06,727.00,727.00,727.00,727.00,000,726.29
2012-12-05,727.00,727.00,727.00,727.00,000,726.29
2012-12-04,727.00,727.00,727.00,727.00,000,726.29
2012-12-03,727.00,727.00,727.00,727.00,000,726.29
2012-11-30,727.00,727.00,727.00,727.00,200,726.29
2012-11-29,727.00,727.00,723.00,723.00,4600,722.29
2012-11-28,715.27,715.27,715.27,715.27,000,714.57
2012-11-27,715.27,715.27,715.27,715.27,000,714.57
2012-11-26,727.60,727.60,727.60,727.60,000,726.89
2012-11-23,728.00,728.00,728.00,728.00,000,727.29
2012-11-22,728.00,728.00,728.00,728.00,000,727.29
2012-11-21,728.00,728.00,728.00,728.00,1100,727.29
2012-11-20,713.10,713.10,713.10,713.10,000,712.40
2012-11-19,713.10,713.10,713.10,713.10,000,712.40
2012-11-16,713.10,713.10,713.10,713.10,500,712.40
2012-11-15,704.00,710.30,704.00,710.30,2000,709.60
2012-11-14,736.47,736.47,736.47,736.47,000,735.75
2012-11-13,736.47,736.47,736.47,736.47,000,735.75
2012-11-12,736.47,736.47,736.47,736.47,000,735.75
2012-11-09,736.47,736.47,736.47,736.47,000,735.75
2012-11-08,736.47,736.47,736.47,736.47,000,735.75
2012-11-07,736.47,736.47,736.47,736.47,000,735.75
2012-11-06,736.47,736.47,736.47,736.47,19500,735.75
2012-11-05,729.93,729.93,729.93,729.93,000,729.21
2012-11-02,729.93,729.93,729.93,729.93,000,729.21
2012-11-01,729.93,729.93,729.93,729.93,000,729.21
2012-10-31,729.93,729.93,729.93,729.93,000,729.21
2012-10-30,729.93,729.93,729.93,729.93,000,729.21
2012-10-29,729.93,729.93,729.93,729.93,000,729.21
2012-10-26,729.93,729.93,729.93,729.93,000,729.21
2012-10-25,720.00,720.00,720.00,720.00,000,719.29
2012-10-24,720.00,720.00,720.00,720.00,000,719.29
2012-10-23,720.00,721.88,719.35,720.00,700,719.29
2012-10-22,725.10,726.00,725.10,726.00,1500,725.29
2012-10-19,744.94,744.94,744.94,744.94,000,744.21
2012-10-18,744.94,744.94,744.94,744.94,000,744.21
2012-10-17,758.00,758.50,758.00,758.50,1800,757.76
2012-10-16,738.50,738.50,738.50,738.50,000,737.78
2012-10-15,738.10,738.50,738.10,738.50,1000,737.78
2012-10-12,752.11,752.11,752.11,752.11,000,751.37
2012-10-11,752.11,752.11,752.11,752.11,000,751.37
2012-10-10,752.11,752.11,752.11,752.11,100,751.37
2012-10-09,747.60,747.60,747.60,747.60,000,746.87
2012-10-08,747.60,747.60,747.60,747.60,000,746.87
2012-10-05,747.60,747.60,747.60,747.60,000,746.67
2012-10-04,734.99,734.99,734.99,734.99,000,734.07
2012-10-03,734.99,734.99,734.99,734.99,000,734.07
2012-10-02,734.99,734.99,734.99,734.99,2800,733.87
2012-10-01,743.24,743.24,743.24,743.24,2700,742.11
2012-09-28,732.69,732.69,732.69,732.69,000,731.58
2012-09-27,725.46,725.46,725.46,725.46,000,724.36
2012-09-26,725.46,725.46,725.46,725.46,100,724.36
2012-09-25,740.00,740.00,740.00,740.00,400,738.88
2012-09-24,754.53,754.53,754.53,754.53,000,753.38
2012-09-21,754.53,754.53,754.53,754.53,000,753.38
2012-09-20,754.53,754.53,754.53,754.53,000,753.38
2012-09-19,752.44,752.44,752.44,752.44,700,751.30
2012-09-18,740.00,740.00,740.00,740.00,000,738.88
2012-09-17,740.00,740.00,740.00,740.00,000,738.88
2012-09-14,748.00,748.00,748.00,748.00,000,746.86
2012-09-13,748.00,748.00,748.00,748.00,1100,746.86
2012-09-12,745.00,745.66,745.00,745.66,20200,744.53
2012-09-11,740.00,740.00,740.00,740.00,000,738.88
2012-09-10,753.00,753.00,752.50,752.50,1100,751.36
2012-09-07,764.02,764.02,764.02,764.02,000,762.86
2012-09-06,764.02,764.02,764.02,764.02,000,762.86
2012-09-05,764.02,764.02,764.02,764.02,000,762.86
2012-09-04,764.02,764.02,764.02,764.02,000,762.86
2012-09-03,764.02,764.02,764.02,764.02,000,762.86
2012-08-31,764.02,764.02,764.02,764.02,000,762.86
2012-08-30,764.02,764.02,764.02,764.02,300,762.86
2012-08-29,765.34,765.34,765.34,765.34,2700,764.18
2012-08-28,755.68,755.68,755.68,755.68,000,754.53
2012-08-27,755.68,755.68,755.68,755.68,000,754.53
2012-08-24,755.68,755.68,755.68,755.68,000,754.53
2012-08-23,755.68,755.68,755.68,755.68,000,754.53
2012-08-22,755.68,755.68,755.68,755.68,000,754.53
2012-08-21,755.68,755.68,755.68,755.68,000,754.53
2012-08-20,755.68,755.68,755.68,755.68,000,754.53
2012-08-17,754.25,755.68,754.25,755.68,3000,754.53
2012-08-16,758.00,758.00,758.00,758.00,000,756.85
2012-08-15,758.00,758.00,758.00,758.00,000,756.85
2012-08-14,758.00,758.00,758.00,758.00,000,756.85
2012-08-13,758.00,758.00,758.00,758.00,000,756.85
2012-08-10,758.00,758.00,758.00,758.00,000,756.85
2012-08-09,758.00,758.00,758.00,758.00,000,756.85
2012-08-08,758.00,758.00,758.00,758.00,000,756.85
2012-08-07,758.00,758.00,758.00,758.00,000,756.85
2012-08-06,747.00,747.00,747.00,747.00,000,745.86
2012-08-03,747.00,747.00,747.00,747.00,000,745.86
2012-08-02,747.00,747.00,747.00,747.00,000,745.86
2012-08-01,747.00,747.00,747.00,747.00,000,745.86
2012-07-31,747.00,747.00,747.00,747.00,000,745.86
2012-07-30,747.00,747.00,747.00,747.00,000,745.86
2012-07-27,747.00,747.00,747.00,747.00,000,745.86
2012-07-26,747.00,747.00,747.00,747.00,000,745.86
2012-07-25,747.00,747.00,747.00,747.00,000,745.86
2012-07-24,747.00,747.00,747.00,747.00,000,745.86
2012-07-23,747.00,747.00,747.00,747.00,000,745.86
2012-07-20,747.00,747.00,747.00,747.00,000,745.86
2012-07-19,747.00,747.00,747.00,747.00,000,745.86
2012-07-18,770.35,770.35,770.35,770.35,200,769.18
2012-07-17,786.13,786.13,786.13,786.13,000,784.94
2012-07-16,786.13,786.13,786.13,786.13,000,784.94
2012-07-13,775.00,775.00,775.00,775.00,000,773.82
2012-07-12,786.13,786.13,786.13,786.13,000,784.94
2012-07-11,786.13,786.13,786.13,786.13,000,784.94
2012-07-10,786.15,786.15,786.15,786.15,000,784.96
2012-07-09,786.15,786.15,786.15,786.15,000,784.96
2012-07-06,786.15,786.15,786.15,786.15,000,784.96
2012-07-05,786.15,786.15,786.15,786.15,000,784.96
2012-07-04,786.15,786.15,786.15,786.15,000,784.96
2012-07-03,786.15,786.15,786.15,786.15,000,784.96
2012-07-02,786.15,786.15,786.15,786.15,000,784.76
2012-06-29,786.15,786.15,786.15,786.15,000,784.76
2012-06-28,786.15,786.15,786.15,786.15,000,784.76
2012-06-27,786.15,786.15,786.15,786.15,000,784.76
2012-06-26,786.15,786.15,786.15,786.15,000,784.76
2012-06-25,786.15,786.15,786.15,786.15,000,784.76
2012-06-22,786.15,786.15,786.15,786.15,000,784.76
2012-06-21,786.50,786.50,786.15,786.15,1200,784.76
2012-06-20,789.00,789.00,789.00,789.00,000,787.60
2012-06-19,790.00,790.00,790.00,790.00,000,788.60
2012-06-18,790.00,790.00,790.00,790.00,000,788.60
2012-06-15,790.00,790.00,790.00,790.00,000,788.60
2012-06-14,790.00,790.00,790.00,790.00,000,788.60
2012-06-13,790.00,790.00,790.00,790.00,000,788.60
2012-06-12,790.00,790.00,790.00,790.00,000,788.60
2012-06-11,790.00,790.00,790.00,790.00,000,788.60
2012-06-08,790.00,790.00,790.00,790.00,000,788.60
2012-06-07,790.00,790.00,790.00,790.00,000,788.60
2012-06-06,790.00,790.00,790.00,790.00,000,788.60
2012-06-05,790.00,790.00,790.00,790.00,000,788.60
2012-06-04,790.00,790.00,790.00,790.00,000,788.60
2012-06-01,790.00,790.00,790.00,790.00,000,788.60
2012-05-31,790.00,790.00,790.00,790.00,200,788.60
2012-05-30,785.75,785.75,785.75,785.75,000,784.36
2012-05-29,785.75,785.75,785.75,785.75,200,784.36
2012-05-28,784.20,784.20,784.20,784.20,000,782.81
2012-05-25,784.20,784.20,784.20,784.20,000,782.81
2012-05-24,784.20,784.20,784.20,784.20,800,782.81
2012-05-23,773.75,773.75,773.75,773.75,2500,772.38
2012-05-22,770.00,770.00,770.00,770.00,000,768.63
2012-05-21,770.00,770.00,770.00,770.00,000,768.63
2012-05-18,770.00,770.00,770.00,770.00,000,768.63
2012-05-17,770.00,770.00,770.00,770.00,8000,768.63
2012-05-16,789.70,789.70,789.70,789.70,500,788.30
2012-05-15,319.16,319.16,319.16,319.16,000,318.59
2012-05-14,319.16,319.16,319.16,319.16,000,318.59
2012-05-11,807.60,807.60,807.60,807.60,1200,806.17
2012-05-10,319.16,319.16,319.16,319.16,000,318.59
2012-05-09,319.16,319.16,319.16,319.16,000,318.59
2012-05-08,319.16,319.16,319.16,319.16,000,318.59
2012-05-07,319.16,319.16,319.16,319.16,000,318.59
2012-05-04,319.16,319.16,319.16,319.16,000,318.59
2012-05-03,319.16,319.16,319.16,319.16,000,318.59
2012-05-02,319.16,319.16,319.16,319.16,000,318.59
2012-05-01,319.16,319.16,319.16,319.16,000,318.59
2012-04-30,319.16,319.16,319.16,319.16,000,318.59
2012-04-27,319.16,319.16,319.16,319.16,000,318.59
2012-04-26,319.16,319.16,319.16,319.16,000,318.59
2012-04-25,319.16,319.16,319.16,319.16,000,318.59
2012-04-24,753.50,753.50,753.50,753.50,2600,752.16
2012-04-23,750.50,750.50,750.50,750.50,200,749.17
2012-04-20,319.16,319.16,319.16,319.16,000,318.59
2012-04-19,319.16,319.16,319.16,319.16,000,318.59
2012-04-18,769.00,770.50,769.00,770.50,3800,769.13
2012-04-17,319.16,319.16,319.16,319.16,000,318.59
2012-04-16,319.16,319.16,319.16,319.16,000,318.59
2012-04-13,756.70,756.70,755.92,755.92,300,754.58
2012-04-12,319.16,319.16,319.16,319.16,000,318.59
2012-04-11,319.16,319.16,319.16,319.16,000,318.59
2012-04-10,319.16,319.16,319.16,319.16,000,318.59
2012-04-09,319.16,319.16,319.16,319.16,000,318.59
2012-04-06,319.16,319.16,319.16,319.16,000,318.59
2012-04-05,319.16,319.16,319.16,319.16,000,318.59
2012-04-04,737.00,737.00,737.00,737.00,000,735.69
2012-04-03,739.50,739.50,739.50,739.50,000,738.19
2012-04-02,740.00,740.00,740.00,740.00,8000,738.49
2012-03-30,742.00,742.00,742.00,742.00,200,740.48
2012-03-29,738.00,738.00,738.00,738.00,200,736.49
2012-03-28,751.00,751.00,751.00,751.00,200,749.47
2012-03-27,319.16,319.16,319.16,319.16,000,318.51
2012-03-26,319.16,319.16,319.16,319.16,000,318.51
2012-03-23,731.38,731.38,731.38,731.38,900,729.89
2012-03-22,737.15,737.15,737.15,737.15,1000,735.64
2012-03-21,728.00,728.00,724.60,724.60,1800,723.12
2012-03-20,721.31,724.00,721.31,724.00,6800,722.52
2012-03-19,319.16,319.16,319.16,319.16,000,318.51
2012-03-16,723.50,723.50,723.50,723.50,000,722.02
2012-03-15,716.50,716.50,716.50,716.50,200,715.04
2012-03-14,319.16,319.16,319.16,319.16,000,318.51
2012-03-13,678.50,678.50,678.50,678.50,500,677.11
2012-03-12,319.16,319.16,319.16,319.16,000,318.51
2012-03-09,319.16,319.16,319.16,319.16,000,318.51
2012-03-08,319.16,319.16,319.16,319.16,000,318.51
2012-03-07,319.16,319.16,319.16,319.16,000,318.51
2012-03-06,319.16,319.16,319.16,319.16,000,318.51
2012-03-05,319.16,319.16,319.16,319.16,000,318.51
2012-03-02,319.16,319.16,319.16,319.16,000,318.51
2012-03-01,319.16,319.16,319.16,319.16,000,318.51
2012-02-29,319.16,319.16,319.16,319.16,000,318.51
2012-02-28,319.16,319.16,319.16,319.16,000,318.51
2012-02-27,688.00,697.90,688.00,695.50,1200,694.08
2012-02-24,319.16,319.16,319.16,319.16,000,318.51
2012-02-23,674.50,674.50,674.50,674.50,100,673.12
2012-02-22,679.72,679.72,679.72,679.72,1800,678.33
2012-02-21,319.16,319.16,319.16,319.16,000,318.51
2012-02-20,319.16,319.16,319.16,319.16,000,318.51
2012-02-17,319.16,319.16,319.16,319.16,000,318.51
2012-02-16,319.16,319.16,319.16,319.16,000,318.51
2012-02-15,319.16,319.16,319.16,319.16,000,318.51
2012-02-14,319.16,319.16,319.16,319.16,000,318.51
2012-02-13,661.70,661.70,660.00,660.00,5300,658.65
2012-02-10,319.16,319.16,319.16,319.16,000,318.51
2012-02-09,319.16,319.16,319.16,319.16,000,318.51
2012-02-08,654.50,654.50,654.50,654.50,000,653.16
2012-02-07,319.16,319.16,319.16,319.16,000,318.51
2012-02-06,319.16,319.16,319.16,319.16,000,318.51
2012-02-03,658.35,658.35,658.35,658.35,1600,657.00
2012-02-02,319.16,319.16,319.16,319.16,000,318.51
2012-02-01,319.16,319.16,319.16,319.16,000,318.51
2012-01-31,650.39,650.39,650.39,650.39,700,649.06
2012-01-30,637.00,637.00,637.00,637.00,100,635.70
2012-01-27,319.16,319.16,319.16,319.16,000,318.51
2012-01-26,319.16,319.16,319.16,319.16,000,318.51
2012-01-25,319.16,319.16,319.16,319.16,000,318.51
2012-01-24,319.16,319.16,319.16,319.16,000,318.51
2012-01-23,319.16,319.16,319.16,319.16,000,318.51
2012-01-20,660.00,660.00,660.00,660.00,200,658.65
2012-01-19,319.16,319.16,319.16,319.16,000,318.51
2012-01-18,319.16,319.16,319.16,319.16,000,318.51
2012-01-17,319.16,319.16,319.16,319.16,000,318.51
2012-01-16,319.16,319.16,319.16,319.16,000,318.51
2012-01-13,319.16,319.16,319.16,319.16,000,318.51
2012-01-12,319.16,319.16,319.16,319.16,000,318.51
